source_name,author,date,title,description,content,label,tesla_related,title_desc,title_label,title_score,content_label,content_score,description_label,description_score,title_desc_label,title_desc_score
Business Insider,Beatrice Nolan,9/19/2023,'He simply wants to kill the platform': Some X users are threatening to quit the app after Elon Musk suggested he might move it behind a paywall,"Elon Musk has suggested yet another shakeup for X, formerly known as Twitter: a new paywall","Elon Musk.Joel Saget/AFP via Getty Images
<ul><li>Elon Musk says he's considering moving X behind a paywall.</li><li>The billionaire commented during a livestreamed conversation with Israel's prime  [+2285 chars]",negative,no,"'He simply wants to kill the platform': Some X users are threatening to quit the app after Elon Musk suggested he might move it behind a paywall Elon Musk has suggested yet another shakeup for X, formerly known as Twitter: a new paywall",negative,0.9475271105766296,neutral,0.9030011296272278,neutral,0.873960018157959,negative,0.8815182447433472
The Jerusalem Post,By ZVIKA KLEIN,9/20/2023,ADL CEO: Thankful for Netanyahu asking Musk to interfere in antisemitism on X - interview,"Earlier this month, X owner Elon Musk threatened to sue the Anti-Defamation League (ADL) for billions of dollars.",Anti Defamation League CEO Jonathan Greenblatt thanked Prime Minister Benjamin Netanyahu for urging X owner businessman Elon Musk to combat antisemitism on his social media platform in a meeting on M [+7376 chars],neutral,no,"ADL CEO: Thankful for Netanyahu asking Musk to interfere in antisemitism on X - interview Earlier this month, X owner Elon Musk threatened to sue the Anti-Defamation League (ADL) for billions of dollars.",neutral,0.7595741748809814,positive,0.8577584028244019,negative,0.7799763083457947,negative,0.7006886601448059
Business Insider,Tim Levin,9/20/2023,Tesla is giving away a free car to owners who get their friends to buy a Tesla,Tesla owners who get a friend to buy a Tesla before the end of the month could win a free Model 3.,"The Tesla Model 3.Xing Yun/Getty Images
<ul><li>Tesla is dangling the prospect of a free Model 3 in front of its loyal fans. </li><li>Tesla owners who get a friend to buy a Tesla before the end of t [+1753 chars]",positive,yes,Tesla is giving away a free car to owners who get their friends to buy a Tesla Tesla owners who get a friend to buy a Tesla before the end of the month could win a free Model 3.,neutral,0.8896525502204895,neutral,0.8863766193389893,neutral,0.8672335743904114,neutral,0.8815065622329712
Breitbart News,"Lucas Nolan, Lucas Nolan",9/20/2023,Feds Expand Investigation into Elon Musk and Tesla over Undisclosed Perks Such as a Glass Mansion,"Federal prosecutors are reportedly widening their investigation into Tesla and its CEO, Elon Musk, probing into undisclosed personal benefits and a mysterious project known as ""Project 42"" that allegedly was planned to build Musk a mansion made of glass.","Federal prosecutors are reportedly widening their investigation into Tesla and its CEO, Elon Musk, probing into undisclosed personal benefits and a mysterious project known as Project 42 that alleg [+2179 chars]",negative,yes,"Feds Expand Investigation into Elon Musk and Tesla over Undisclosed Perks Such as a Glass Mansion Federal prosecutors are reportedly widening their investigation into Tesla and its CEO, Elon Musk, probing into undisclosed personal benefits and a mysterious project known as ""Project 42"" that allegedly was planned to build Musk a mansion made of glass.",neutral,0.5798969268798828,neutral,0.5154784321784973,negative,0.5609427094459534,negative,0.4943076968193054
Business Insider,Beatrice Nolan,9/20/2023,"Elon Musk's suggested X paywall is too risky to succeed, experts say: 'It will only speed up the deterioration of a platform in chaos.'","Elon Musk has proposed a paywall for X, formerly Twitter, and experts are skeptical about the suggested business model.","Elon Musk said a paywall for X could help combat bots on the platform.Chesnot/Getty Images
<ul><li>Elon Musk has proposed a paywall for X, but some experts are skeptical.</li><li>The billionaire sai [+2774 chars]",negative,no,"Elon Musk's suggested X paywall is too risky to succeed, experts say: 'It will only speed up the deterioration of a platform in chaos.' Elon Musk has proposed a paywall for X, formerly Twitter, and experts are skeptical about the suggested business model.",negative,0.7181044816970825,neutral,0.8354610800743103,neutral,0.7459351420402527,neutral,0.5064680576324463
Business Insider,Haley Tenore,9/20/2023,Elon Musk crashed Grimes' voice-recording session for 'Cyberpunk 2077' with a 200-year-old musket and 'insisted' on a cameo,"Elon Musk visited Grimes while she was recording lines for ""Cyberpunk 2077"" and brought a 200-year old gun. Musk apparently ""insisted"" on a cameo.","Walter Isaacson's new biography on Elon Musk reveals a time when he entered Grimes's recording session for Cyberpunk 2077 with a gun because he wanted a cameo in the game.Theo Wargo/Getty Images
<ul [+3205 chars]",neutral,no,"Elon Musk crashed Grimes' voice-recording session for 'Cyberpunk 2077' with a 200-year-old musket and 'insisted' on a cameo Elon Musk visited Grimes while she was recording lines for ""Cyberpunk 2077"" and brought a 200-year old gun. Musk apparently ""insisted"" on a cameo.",neutral,0.48473843932151794,neutral,0.9270830154418945,neutral,0.6409273147583008,neutral,0.6153757572174072
Business Insider,"htenore@insider.com (Haley Tenore,Grace Kay)",9/20/2023,"Elon Musk told Tucker Carlson he 'voted for Biden.' Turns out, he apparently didn't vote at all.","Elon Musk said multiple times he ""voted for Biden"" in 2020, but a new book says he didn't vote in the general election, thinking it a waste of time.","Elon Musk has seemingly changed his tune about how he voted in the 2020 US presidential election.
Rather, he apparently didn't vote in the general election telling biographer Walter Isaacson that he [+4177 chars]",negative,no,"Elon Musk told Tucker Carlson he 'voted for Biden.' Turns out, he apparently didn't vote at all. Elon Musk said multiple times he ""voted for Biden"" in 2020, but a new book says he didn't vote in the general election, thinking it a waste of time.",neutral,0.6968136429786682,neutral,0.7394082546234131,negative,0.6272425651550293,negative,0.5145757794380188
The Washington Post,Will Oremus,9/20/2023,Eight interesting details from Walter Isaacsons Elon Musk biography,Did Musks dad own an emerald mine? Does Musk believe his own wild promises? And how smart is he really?,"Comment on this story
Comment
Walter Isaacsons new biography of Elon Musk has made headlines for its now-disputed account of how Musk supposedly scuttled a Ukrainian drone attack by pulling the plu [+7642 chars]",neutral,no,Eight interesting details from Walter Isaacsons Elon Musk biography Did Musks dad own an emerald mine? Does Musk believe his own wild promises? And how smart is he really?,neutral,0.9401353597640991,neutral,0.6116029620170593,neutral,0.9283513426780701,neutral,0.9333917498588562
Mashable,James Paul,9/20/2023,Elon Musk Suggests Twitter Might Go Behind Paywall; Might Charge Regular Users A Small Fee,Elon Musk Suggests Twitter Might Go Behind Paywall; Might Charge Regular Users A Small Feemashable.com,The metamorphosis of Twitter into X comes at a greater cost amid mounting expenses to run the microblogging platform. It seems like ad revenues and premium subscriptions are not enough to sustain the [+2418 chars],neutral,no,Elon Musk Suggests Twitter Might Go Behind Paywall; Might Charge Regular Users A Small Fee Elon Musk Suggests Twitter Might Go Behind Paywall; Might Charge Regular Users A Small Feemashable.com,neutral,0.8950272798538208,negative,0.8915484547615051,neutral,0.9178854823112488,neutral,0.9206859469413757
Next Big Future,Brian Wang,9/20/2023,Tesla Semi Haters Were Wrong. Heavy Loads With Pepsi and Not Chips,"The Run on Less Event has proven that those who doubted the Tesla Semi truck doubters were wrong. They said that the Tesla Semi could not carry 44,000 lbs of payload. This is despite eleven 4000 lbs ten foot cement jersey barriers being carried on the demo ru","The Run on Less Event has proven that those who doubted the Tesla Semi truck doubters were wrong. 
They said that the Tesla Semi could not carry 44,000 lbs of payload. This is despite eleven 4000 lb [+2948 chars]",positive,yes,"Tesla Semi Haters Were Wrong. Heavy Loads With Pepsi and Not Chips The Run on Less Event has proven that those who doubted the Tesla Semi truck doubters were wrong. They said that the Tesla Semi could not carry 44,000 lbs of payload. This is despite eleven 4000 lbs ten foot cement jersey barriers being carried on the demo ru",neutral,0.7880978584289551,negative,0.7610670924186707,negative,0.6185625791549683,negative,0.6793426275253296
Ars Technica,Jonathan M. Gitlin,9/21/2023,"Jaguar jettisions CCS charger plug, negotiates Tesla Supercharger access",Jaguars will sport native North American Charging Standard plugs from 2025.,"Enlarge/ Jaguar is the latest automaker to negotiate a switch from the Combined Charging Standard to the North American Charging Standard.
10 with 
The North American Charging Standard has another  [+2913 chars]",positive,yes,"Jaguar jettisions CCS charger plug, negotiates Tesla Supercharger access Jaguars will sport native North American Charging Standard plugs from 2025.",neutral,0.8620098829269409,neutral,0.8078792691230774,neutral,0.8763024210929871,neutral,0.8420689105987549
Breitbart News,"Alana Mastrangelo, Alana Mastrangelo",9/21/2023,Green Inferno: Tesla Model 3 Engulfed in Flames After Hitting Debris on New Jersey Road,"A 2022 Tesla Model 3 reportedly caught fire and was completely destroyed in Newark, New Jersey, last week after the electric vehicle struck debris on the road.","A 2022 Tesla Model 3 reportedly caught fire and was completely destroyed in Newark, New Jersey, last week after the electric vehicle struck debris on the road.
The electric vehicle started issuing w [+2445 chars]",negative,yes,"Green Inferno: Tesla Model 3 Engulfed in Flames After Hitting Debris on New Jersey Road A 2022 Tesla Model 3 reportedly caught fire and was completely destroyed in Newark, New Jersey, last week after the electric vehicle struck debris on the road.",neutral,0.5115678906440735,negative,0.8452920317649841,negative,0.9301725029945374,negative,0.836414098739624
