source_name,author,date,title,description,content,title_label,title_score,content_label,content_score,description_label,description_score
Breitbart News,"Frances Martel, Frances Martel",2023-09-15,Exclusive – Uyghur Leader: Elon Musk's Support of Chinese Genocide 'an Ethical Catastrophe',"Social media personality Elon Musk's reported defense of the Chinese government's ongoing genocide in East Turkistan is an ""ethical catastrophe,"" Salih Hudayar, the prime minister of the East Turkistan Government in Exile, told Breitbart News on Friday.","Social media personality Elon Musk’s reported defense of the Chinese government’s ongoing genocide in East Turkistan is an “ethical catastrophe,” Salih Hudayar, the prime minister of the East Turkist… [+6751 chars]",neutral,0.8033438920974731,negative,0.6924440860748291,neutral,0.8033438920974731
Breitbart News,"Alana Mastrangelo, Alana Mastrangelo",2023-09-15,Dove Faces Boycott for Partnering with 'Fat Liberation' Activist who Targeted UVA Student for 'Misheard' Remark,"Personal care brand Dove is facing a boycott after partnering with Black Lives Matter and ""fat liberation"" activist Zyahna Bryant, who ruined a white UVA student's life in 2020 over a ""misheard"" remark. Now, #BoycottDove is trending on X/Twitter.","Personal care brand Dove is facing a boycott after partnering with Black Lives Matter and “fat liberation” activist Zyahna Bryant, who ruined a white UVA student’s life in 2020 over a “misheard” rema… [+4567 chars]",negative,0.9104933142662048,negative,0.8206337690353394,negative,0.9104933142662048
ABC News (AU),Norman Hermant,2023-09-15,I rented a Tesla for a month. It was a steep learning curve,"A major car rental company was renting Teslas out for about one-third the cost of a petrol car. We figured, how different could it be?","My wife and I decided to rent a Tesla on a visit to Canada last month. A major car rental company was renting them for about one-third the cost of a petrol car. We figured, how different could it be?… [+4852 chars]",neutral,0.7181150913238525,neutral,0.933281660079956,neutral,0.7181150913238525
CNN,Peter Valdes-Dapena,2023-09-15,Buying a car? What the UAW strike means -- and doesn't mean -- for auto sales,"Now that the United Auto Workers union has started a strike, the US auto market is about to be thrown into turmoil all over again.","Now that the United Auto Workers union has started a strike, the US auto market is about to be thrown into turmoil all over again. 
Auto sales hadnt entirely recovered from the pandemic, but car sho… [+4492 chars]",neutral,0.7718567848205566,negative,0.9265639781951904,neutral,0.7718567848205566
BBC News,Faisal Islam,2023-09-15,Chinese electric cars will reduce UK emissions but what about rivals here?,Chinese car imports will help the UK hit its net zero goal but could damage its own car industry.,"The UK is facing a dilemma: should it fight the rising imports of Chinese electric cars with big new tariffs, in the same way the EU has threatened to do this week? Or should it allow them to continu… [+9580 chars]",neutral,0.7894663214683533,neutral,0.6670849323272705,neutral,0.7894663214683533
Ars Technica,Ashley Belanger,2023-09-15,Musk’s X revokes paid blue check from United Auto Workers after strike called,Musk’s X revokes paid blue check from United Auto Workers after strike calledarstechnica.com,"77 with 
Last night when the clock struck midnight, nearly 13,000 workers at Ford, General Motors, and Stellantis went on strike after the so-called ""Big Three"" car companies failed to reach an agre… [+3631 chars]",negative,0.9083951115608215,negative,0.9522863030433655,negative,0.9083951115608215
Politico,By Ben Lefebvre,2023-09-15,UAW strike could disrupt EV rollout. Environmentalists support it anyway.,The green support for the union marks a relatively new development between two Democratic-aligned factions.,The green support for the union marks a relatively new development between two Democratic-aligned factions. Environmental groups have broadened their missions in recent years to address a range of so… [+5153 chars],negative,0.9348485469818115,positive,0.7591504454612732,negative,0.9348485469818115
BBC News,Faisal Islam,2023-09-15,Chinese electric cars will reduce UK emissions but what about rivals here?,Chinese car imports will help the UK hit its net zero goal but could damage its own car industry.,"The UK is facing a dilemma: should it fight the rising imports of Chinese electric cars with big new tariffs, in the same way the EU has threatened to do this week? Or should it allow them to continu… [+9580 chars]",neutral,0.7894663214683533,neutral,0.6670849323272705,neutral,0.7894663214683533
The Verge,Andrew J. Hawkins,2023-09-15,The EV revolution is on hold as the ‘Big Three’ autoworkers go on strike,"Thousands of UAW members are now on strike after the union’s contract with the Big Three automakers expired. It is the first simultaneous strike of Ford, GM, and Stellantis.","The EV revolution is on hold as the Big Three autoworkers go on strike
The EV revolution is on hold as the Big Three autoworkers go on strike
 / Workers at Ford, GM, and Stellantis factories walked… [+4862 chars]",negative,0.8422728180885315,negative,0.9294660687446594,negative,0.8422728180885315
BBC News,https://www.facebook.com/bbcnews,2023-09-15,Taiwan tells Elon Musk it is 'not for sale',Mr Musk draws anger from Taipei again for his comments saying the island belongs to China.,"Taiwan has told billionaire Elon Musk it is ""not for sale"" after he said the island was a part of China.
""Listen up, Taiwan is not part of the PRC [People's Republic of China] &amp; certainly not fo… [+2145 chars]",neutral,0.9038804173469543,neutral,0.9026839733123779,neutral,0.9038804173469543
Fortune,"Isabelle Lee, Vildana Hajric, Bloomberg",2023-09-15,Big part of stock market unconvinced economy is going anywhere: ‘Weakness underneath the hood’,"With high interest rates and student-loan forgiveness ending, investors expect fewer consumer tailwinds.",Look past the exuberance for all things artificial intelligence and you find a stock market backdrop where confidence in American growth is far less robust than it seems.Its in the dispiriting perfor… [+4295 chars],negative,0.5163800120353699,negative,0.8436542749404907,negative,0.5163800120353699
Ars Technica,Jonathan M. Gitlin,2023-09-15,"Thousands of workers go on strike at Ford, GM, and Stellantis plants",It's the first time UAW workers have struck at the Big Three simultaneously.,"Enlarge/ The US auto workers' union announced the start of a strike at three factories just after midnight on Friday, September 15, as a deadline expired to reach a deal with employers on a new contr… [+3181 chars]",negative,0.9580022692680359,negative,0.9558742642402649,negative,0.9580022692680359
Business Insider,Tim Levin,2023-09-15,"I compared Tesla rivals from Kia, Hyundai, and Genesis — and found the decision boils down to if you prefer style, luxury, or performance",Hyundai is making some of the best electric cars out there -- and has one of the best Tesla alternatives I've come across yet.,"The Kia EV6 GT, Genesis GV60, and Hyundai Ioniq 5 are three cool electric SUVs.Tim Levin/Insider
<ul>
<li>Hyundai and its Kia and Genesis brands are making some of the best electric cars today. </li… [+6364 chars]",neutral,0.9284194111824036,neutral,0.6551423668861389,neutral,0.9284194111824036
Mashable,Former Employees,2023-09-15,Elon Musk Headed For A Settlement In Lawsuit By Former Employees Accusing Twitter Of Cheating On Severance Pay,Elon Musk Headed For A Settlement In Lawsuit By Former Employees Accusing Twitter Of Cheating On Severance Paymashable.com,"Elon Musk is finally coming to terms with the lawsuit filed by thousands of former Twitter employees who alleged the firm cheated them out of severance. Formerly known as Twitter, X Corp. has now agr… [+2226 chars]",negative,0.9023222923278809,negative,0.6618083119392395,negative,0.9023222923278809
Business Insider,Zahra Tayeb,2023-09-15,Short-seller Jim Chanos is still betting against Tesla saying the stock is 'ridiculously overvalued' - and champions Nvidia as the 'It girl' of AI,"Famed short-seller Jim Chanos called Tesla a ""hopes and dreams"" stock, while hailing Nvidia as the ""It girl"" of an AI revolution currently underway.","Jim Chanos.David Orrell/CNBC/NBCU Photo Bank/NBCUniversal/Getty Images
<ul>
<li>Famed short-seller Jim Chanos said he remains bearish on Tesla, saying the stock is ""ridiculously overvalued."" </li>
<… [+1532 chars]",negative,0.5640391707420349,negative,0.9480797648429871,negative,0.5640391707420349
Business Insider,Tim Levin,2023-09-15,"I compared Tesla rivals from Kia, Hyundai, and Genesis — and found the decision boils down to if you prefer style, luxury, or performance",Hyundai is making some of the best electric cars out there -- and has one of the best Tesla alternatives I've come across yet.,"The Kia EV6 GT, Genesis GV60, and Hyundai Ioniq 5 are three cool electric SUVs.Tim Levin/Insider
<ul>
<li>Hyundai and its Kia and Genesis brands are making some of the best electric cars today. </li… [+6364 chars]",neutral,0.9284194111824036,neutral,0.6551423668861389,neutral,0.9284194111824036
Reuters,Aditi Shah,2023-09-15,EV maker VinFast seeks 'daring' applicants in India hiring drive,"Vietnamese electric vehicle (EV) maker VinFast has begun hiring in India, seeking recruits who ""dare to think, dare to do, and dare to face difficulties,"" according to a LinkedIn ad.","NEW DELHI/HANOI, Sept 15 (Reuters) - Vietnamese electric vehicle (EV) maker VinFast has begun hiring in India, seeking recruits who ""dare to think, dare to do, and dare to face difficulties,"" accordi… [+2190 chars]",neutral,0.5370453596115112,positive,0.8981555104255676,neutral,0.5370453596115112
CBS News,Khristopher J. Brooks,2023-09-15,"United Auto Workers go on strike against Ford, GM, Stellantis","The UAW said it is executing a so-called stand up strike strategy, in which employees at a small number of Ford, GM and Stellantis factories are walking off the job.","Detroit's Big Three automakers failed to reach a new labor agreement before their contract with employees represented by the United Auto Workers expired at midnight Thursday, setting the stage for on… [+3492 chars]",negative,0.8901233673095703,negative,0.8962680101394653,negative,0.8901233673095703
